# M = 2.000, Z =  0.014, Y =  0.280, Set 0																													
# Surface normalized number abundances																													
Isotope	A	Z	N	Initial	TP #1	TP #2	TP #3	TP #4	TP #5	TP #6	TP #7	TP #8	TP #9	TP #10	TP #11	TP #12	TP #13	TP #14	TP #15	TP #16	TP #17	TP #18	TP #19	TP #20	TP #21	TP #22	TP #23	TP #24	Final
ba136	136	56	80	8.50E-12	8.50E-12	8.50E-12	8.50E-12	8.50E-12	8.50E-12	8.50E-12	8.50E-12	8.50E-12	8.50E-12	8.50E-12	8.50E-12	8.50E-12	8.50E-12	8.50E-12	8.50E-12	8.50E-12	8.50E-12	1.32E-11	2.74E-11	5.15E-11	8.50E-11	1.26E-10	1.72E-10	2.23E-10	2.68E-10
ba137	137	56	81	1.22E-11	1.22E-11	1.22E-11	1.22E-11	1.22E-11	1.22E-11	1.22E-11	1.22E-11	1.22E-11	1.22E-11	1.22E-11	1.22E-11	1.22E-11	1.22E-11	1.22E-11	1.22E-11	1.22E-11	1.22E-11	1.60E-11	2.73E-11	4.63E-11	7.27E-11	1.04E-10	1.40E-10	1.79E-10	2.14E-10
ba138	138	56	82	7.76E-11	7.76E-11	7.76E-11	7.76E-11	7.76E-11	7.76E-11	7.76E-11	7.76E-11	7.76E-11	7.76E-11	7.76E-11	7.76E-11	7.76E-11	7.76E-11	7.76E-11	7.76E-11	7.76E-11	7.76E-11	1.17E-10	2.28E-10	4.11E-10	6.60E-10	9.58E-10	1.29E-09	1.64E-09	1.96E-09
la139	139	57	82	1.06E-11	1.06E-11	1.06E-11	1.06E-11	1.06E-11	1.06E-11	1.06E-11	1.06E-11	1.06E-11	1.06E-11	1.06E-11	1.06E-11	1.06E-11	1.06E-11	1.06E-11	1.06E-11	1.06E-11	1.06E-11	1.50E-11	2.73E-11	4.75E-11	7.51E-11	1.08E-10	1.44E-10	1.83E-10	2.18E-10
ce140	140	58	82	2.41E-11	2.41E-11	2.41E-11	2.41E-11	2.41E-11	2.41E-11	2.41E-11	2.41E-11	2.41E-11	2.41E-11	2.41E-11	2.41E-11	2.41E-11	2.41E-11	2.41E-11	2.41E-11	2.41E-11	2.41E-11	3.49E-11	6.56E-11	1.16E-10	1.85E-10	2.67E-10	3.60E-10	4.57E-10	5.44E-10
ce141	141	58	83	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
ce142	142	58	84	3.02E-12	3.02E-12	3.02E-12	3.02E-12	3.02E-12	3.02E-12	3.02E-12	3.02E-12	3.02E-12	3.02E-12	3.02E-12	3.02E-12	3.02E-12	3.02E-12	3.02E-12	3.02E-12	3.02E-12	3.02E-12	3.05E-12	3.08E-12	3.12E-12	3.16E-12	3.23E-12	3.33E-12	3.47E-12	3.63E-12
pr141	141	59	82	4.12E-12	4.12E-12	4.12E-12	4.12E-12	4.12E-12	4.12E-12	4.12E-12	4.12E-12	4.12E-12	4.12E-12	4.12E-12	4.12E-12	4.12E-12	4.12E-12	4.12E-12	4.12E-12	4.12E-12	4.12E-12	4.98E-12	7.40E-12	1.14E-11	1.69E-11	2.35E-11	3.10E-11	3.90E-11	4.62E-11
nd142	142	60	82	5.45E-12	5.45E-12	5.45E-12	5.45E-12	5.45E-12	5.45E-12	5.45E-12	5.45E-12	5.45E-12	5.45E-12	5.45E-12	5.45E-12	5.45E-12	5.45E-12	5.45E-12	5.45E-12	5.45E-12	5.45E-12	8.13E-12	1.57E-11	2.82E-11	4.54E-11	6.61E-11	8.94E-11	1.14E-10	1.36E-10
nd143	143	60	83	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.74E-12	3.71E-12	5.31E-12	7.52E-12	1.02E-11	1.33E-11	1.65E-11	1.94E-11
nd144	144	60	84	4.78E-12	4.78E-12	4.78E-12	4.78E-12	4.78E-12	4.78E-12	4.78E-12	4.78E-12	4.78E-12	4.78E-12	4.78E-12	4.78E-12	4.78E-12	4.78E-12	4.78E-12	4.78E-12	4.78E-12	4.78E-12	5.87E-12	8.93E-12	1.39E-11	2.09E-11	2.92E-11	3.87E-11	4.86E-11	5.75E-11
nd145	145	60	85	1.77E-12	1.77E-12	1.77E-12	1.77E-12	1.77E-12	1.77E-12	1.77E-12	1.77E-12	1.77E-12	1.77E-12	1.77E-12	1.77E-12	1.77E-12	1.77E-12	1.77E-12	1.77E-12	1.77E-12	1.77E-12	1.95E-12	2.49E-12	3.38E-12	4.61E-12	6.11E-12	7.82E-12	9.62E-12	1.12E-11
nd146	146	60	86	3.45E-12	3.45E-12	3.45E-12	3.45E-12	3.45E-12	3.45E-12	3.45E-12	3.45E-12	3.45E-12	3.45E-12	3.45E-12	3.45E-12	3.45E-12	3.45E-12	3.45E-12	3.45E-12	3.45E-12	3.45E-12	4.45E-12	7.31E-12	1.20E-11	1.85E-11	2.64E-11	3.52E-11	4.45E-11	5.28E-11
nd147	147	60	87	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
nd148	148	60	88	1.15E-12	1.15E-12	1.15E-12	1.15E-12	1.15E-12	1.15E-12	1.15E-12	1.15E-12	1.15E-12	1.15E-12	1.15E-12	1.15E-12	1.15E-12	1.15E-12	1.15E-12	1.15E-12	1.15E-12	1.15E-12	1.17E-12	1.20E-12	1.24E-12	1.29E-12	1.37E-12	1.51E-12	1.70E-12	1.91E-12
pm147	147	61	86	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
pm148	148	61	87	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
sm147	147	62	85	9.62E-13	9.62E-13	9.62E-13	9.62E-13	9.62E-13	9.62E-13	9.62E-13	9.62E-13	9.62E-13	9.62E-13	9.62E-13	9.62E-13	9.62E-13	9.62E-13	9.62E-13	9.62E-13	9.62E-13	9.62E-13	1.06E-12	1.35E-12	1.84E-12	2.52E-12	3.37E-12	4.35E-12	5.39E-12	6.34E-12
sm148	148	62	86	7.00E-13	7.00E-13	7.00E-13	7.00E-13	7.00E-13	7.00E-13	7.00E-13	7.00E-13	7.00E-13	7.00E-13	7.00E-13	7.00E-13	7.00E-13	7.00E-13	7.00E-13	7.00E-13	7.00E-13	7.00E-13	1.01E-12	1.96E-12	3.54E-12	5.74E-12	8.35E-12	1.12E-11	1.42E-11	1.68E-11
sm149	149	62	87	8.61E-13	8.61E-13	8.61E-13	8.61E-13	8.61E-13	8.61E-13	8.61E-13	8.61E-13	8.61E-13	8.61E-13	8.61E-13	8.61E-13	8.61E-13	8.61E-13	8.61E-13	8.61E-13	8.61E-13	8.61E-13	9.02E-13	1.03E-12	1.24E-12	1.53E-12	1.88E-12	2.27E-12	2.68E-12	3.05E-12
sm150	150	62	88	4.60E-13	4.60E-13	4.60E-13	4.60E-13	4.60E-13	4.60E-13	4.60E-13	4.60E-13	4.60E-13	4.60E-13	4.60E-13	4.60E-13	4.60E-13	4.60E-13	4.60E-13	4.60E-13	4.60E-13	4.60E-13	6.49E-13	1.19E-12	2.11E-12	3.40E-12	4.97E-12	6.76E-12	8.67E-12	1.04E-11
sm151	151	62	89	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	8.08E-25
sm152	152	62	90	1.67E-12	1.67E-12	1.67E-12	1.67E-12	1.67E-12	1.67E-12	1.67E-12	1.67E-12	1.67E-12	1.67E-12	1.67E-12	1.67E-12	1.67E-12	1.67E-12	1.67E-12	1.67E-12	1.67E-12	1.67E-12	1.83E-12	2.25E-12	2.93E-12	3.89E-12	5.09E-12	6.49E-12	8.00E-12	9.36E-12
eu151	151	63	88	1.11E-12	1.11E-12	1.11E-12	1.11E-12	1.11E-12	1.11E-12	1.11E-12	1.11E-12	1.11E-12	1.11E-12	1.11E-12	1.11E-12	1.11E-12	1.11E-12	1.11E-12	1.11E-12	1.11E-12	1.11E-12	1.13E-12	1.21E-12	1.34E-12	1.53E-12	1.75E-12	2.01E-12	2.29E-12	2.54E-12
eu152	152	63	89	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	7.40E-28
eu153	153	63	90	1.21E-12	1.21E-12	1.21E-12	1.21E-12	1.21E-12	1.21E-12	1.21E-12	1.21E-12	1.21E-12	1.21E-12	1.21E-12	1.21E-12	1.21E-12	1.21E-12	1.21E-12	1.21E-12	1.21E-12	1.21E-12	1.24E-12	1.32E-12	1.44E-12	1.62E-12	1.85E-12	2.10E-12	2.38E-12	2.64E-12
eu154	154	63	91	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.54E-30
eu155	155	63	92	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
gd152	152	64	88	1.61E-14	1.61E-14	1.61E-14	1.61E-14	1.61E-14	1.61E-14	1.61E-14	1.61E-14	1.61E-14	1.61E-14	1.61E-14	1.61E-14	1.61E-14	1.61E-14	1.61E-14	1.61E-14	1.61E-14	1.61E-14	1.62E-14	1.81E-14	2.20E-14	2.75E-14	3.16E-14	3.52E-14	3.79E-14	4.00E-14
gd153	153	64	89	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
gd154	154	64	90	1.75E-13	1.75E-13	1.75E-13	1.75E-13	1.75E-13	1.75E-13	1.75E-13	1.75E-13	1.75E-13	1.75E-13	1.75E-13	1.75E-13	1.75E-13	1.75E-13	1.75E-13	1.75E-13	1.75E-13	1.75E-13	2.45E-13	4.43E-13	7.65E-13	1.21E-12	1.75E-12	2.35E-12	2.99E-12	3.56E-12
gd155	155	64	91	1.19E-12	1.19E-12	1.19E-12	1.19E-12	1.19E-12	1.19E-12	1.19E-12	1.19E-12	1.19E-12	1.19E-12	1.19E-12	1.19E-12	1.19E-12	1.19E-12	1.19E-12	1.19E-12	1.19E-12	1.19E-12	1.21E-12	1.29E-12	1.42E-12	1.60E-12	1.81E-12	2.05E-12	2.30E-12	2.53E-12
gd156	156	64	92	1.64E-12	1.64E-12	1.64E-12	1.64E-12	1.64E-12	1.64E-12	1.64E-12	1.64E-12	1.64E-12	1.64E-12	1.64E-12	1.64E-12	1.64E-12	1.64E-12	1.64E-12	1.64E-12	1.64E-12	1.64E-12	1.76E-12	2.10E-12	2.66E-12	3.45E-12	4.38E-12	5.43E-12	6.52E-12	7.50E-12
gd157	157	64	93	1.26E-12	1.26E-12	1.26E-12	1.26E-12	1.26E-12	1.26E-12	1.26E-12	1.26E-12	1.26E-12	1.26E-12	1.26E-12	1.26E-12	1.26E-12	1.26E-12	1.26E-12	1.26E-12	1.26E-12	1.26E-12	1.31E-12	1.47E-12	1.74E-12	2.11E-12	2.56E-12	3.07E-12	3.60E-12	4.07E-12
gd158	158	64	94	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	2.22E-12	2.88E-12	3.97E-12	5.49E-12	7.32E-12	9.41E-12	1.16E-11	1.36E-11
gd159	159	64	95	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
gd160	160	64	96	1.75E-12	1.75E-12	1.75E-12	1.75E-12	1.75E-12	1.75E-12	1.75E-12	1.75E-12	1.75E-12	1.75E-12	1.75E-12	1.75E-12	1.75E-12	1.75E-12	1.75E-12	1.75E-12	1.75E-12	1.75E-12	1.76E-12	1.76E-12	1.76E-12	1.76E-12	1.77E-12	1.78E-12	1.79E-12	1.81E-12
tb159	159	65	94	1.49E-12	1.49E-12	1.49E-12	1.49E-12	1.49E-12	1.49E-12	1.49E-12	1.49E-12	1.49E-12	1.49E-12	1.49E-12	1.49E-12	1.49E-12	1.49E-12	1.49E-12	1.49E-12	1.49E-12	1.49E-12	1.54E-12	1.68E-12	1.91E-12	2.23E-12	2.62E-12	3.06E-12	3.53E-12	3.95E-12
tb160	160	65	95	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
tb161	161	65	96	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
dy160	160	66	94	2.25E-13	2.25E-13	2.25E-13	2.25E-13	2.25E-13	2.25E-13	2.25E-13	2.25E-13	2.25E-13	2.25E-13	2.25E-13	2.25E-13	2.25E-13	2.25E-13	2.25E-13	2.25E-13	2.25E-13	2.25E-13	3.06E-13	5.46E-13	9.44E-13	1.50E-12	2.16E-12	2.91E-12	3.70E-12	4.40E-12
dy161	161	66	95	1.82E-12	1.82E-12	1.82E-12	1.82E-12	1.82E-12	1.82E-12	1.82E-12	1.82E-12	1.82E-12	1.82E-12	1.82E-12	1.82E-12	1.82E-12	1.82E-12	1.82E-12	1.82E-12	1.82E-12	1.82E-12	1.86E-12	1.97E-12	2.14E-12	2.39E-12	2.69E-12	3.03E-12	3.38E-12	3.69E-12
dy162	162	66	96	2.46E-12	2.46E-12	2.46E-12	2.46E-12	2.46E-12	2.46E-12	2.46E-12	2.46E-12	2.46E-12	2.46E-12	2.46E-12	2.46E-12	2.46E-12	2.46E-12	2.46E-12	2.46E-12	2.46E-12	2.46E-12	2.62E-12	3.10E-12	3.90E-12	5.02E-12	6.37E-12	7.90E-12	9.51E-12	1.09E-11
dy163	163	66	97	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.47E-12	2.67E-12	3.00E-12	3.47E-12	4.05E-12	4.70E-12	5.38E-12	5.99E-12
dy164	164	66	98	2.73E-12	2.73E-12	2.73E-12	2.73E-12	2.73E-12	2.73E-12	2.73E-12	2.73E-12	2.73E-12	2.73E-12	2.73E-12	2.73E-12	2.73E-12	2.73E-12	2.73E-12	2.73E-12	2.73E-12	2.73E-12	3.06E-12	4.00E-12	5.58E-12	7.80E-12	1.05E-11	1.36E-11	1.68E-11	1.98E-11
ho165	165	67	98	2.11E-12	2.11E-12	2.11E-12	2.11E-12	2.11E-12	2.11E-12	2.11E-12	2.11E-12	2.11E-12	2.11E-12	2.11E-12	2.11E-12	2.11E-12	2.11E-12	2.11E-12	2.11E-12	2.11E-12	2.11E-12	2.17E-12	2.34E-12	2.63E-12	3.04E-12	3.54E-12	4.10E-12	4.70E-12	5.24E-12
er166	166	68	98	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	2.13E-12	2.52E-12	3.17E-12	4.08E-12	5.20E-12	6.47E-12	7.81E-12	9.02E-12
er167	167	68	99	1.36E-12	1.36E-12	1.36E-12	1.36E-12	1.36E-12	1.36E-12	1.36E-12	1.36E-12	1.36E-12	1.36E-12	1.36E-12	1.36E-12	1.36E-12	1.36E-12	1.36E-12	1.36E-12	1.36E-12	1.36E-12	1.41E-12	1.57E-12	1.83E-12	2.19E-12	2.64E-12	3.15E-12	3.69E-12	4.17E-12
er168	168	68	100	1.61E-12	1.61E-12	1.61E-12	1.61E-12	1.61E-12	1.61E-12	1.61E-12	1.61E-12	1.61E-12	1.61E-12	1.61E-12	1.61E-12	1.61E-12	1.61E-12	1.61E-12	1.61E-12	1.61E-12	1.61E-12	1.81E-12	2.42E-12	3.42E-12	4.83E-12	6.55E-12	8.51E-12	1.06E-11	1.24E-11
er169	169	68	101	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
er170	170	68	102	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	9.01E-13	9.19E-13	9.47E-13	9.89E-13	1.06E-12	1.17E-12	1.33E-12	1.51E-12
tm169	169	69	100	9.43E-13	9.43E-13	9.43E-13	9.43E-13	9.43E-13	9.43E-13	9.43E-13	9.43E-13	9.43E-13	9.43E-13	9.43E-13	9.43E-13	9.43E-13	9.43E-13	9.43E-13	9.43E-13	9.43E-13	9.43E-13	9.93E-13	1.14E-12	1.38E-12	1.72E-12	2.14E-12	2.62E-12	3.12E-12	3.58E-12
tm170	170	69	101	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
tm171	171	69	102	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
yb170	170	70	100	1.77E-13	1.77E-13	1.77E-13	1.77E-13	1.77E-13	1.77E-13	1.77E-13	1.77E-13	1.77E-13	1.77E-13	1.77E-13	1.77E-13	1.77E-13	1.77E-13	1.77E-13	1.77E-13	1.77E-13	1.77E-13	2.52E-13	4.80E-13	8.43E-13	1.35E-12	1.95E-12	2.61E-12	3.30E-12	3.90E-12
yb171	171	70	101	8.38E-13	8.38E-13	8.38E-13	8.38E-13	8.38E-13	8.38E-13	8.38E-13	8.38E-13	8.38E-13	8.38E-13	8.38E-13	8.38E-13	8.38E-13	8.38E-13	8.38E-13	8.38E-13	8.38E-13	8.38E-13	9.03E-13	1.10E-12	1.44E-12	1.91E-12	2.49E-12	3.18E-12	3.93E-12	4.61E-12
yb172	172	70	102	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.50E-12	2.12E-12	3.16E-12	4.61E-12	6.37E-12	8.38E-12	1.05E-11	1.23E-11
yb173	173	70	103	9.58E-13	9.58E-13	9.58E-13	9.58E-13	9.58E-13	9.58E-13	9.58E-13	9.58E-13	9.58E-13	9.58E-13	9.58E-13	9.58E-13	9.58E-13	9.58E-13	9.58E-13	9.58E-13	9.58E-13	9.58E-13	1.05E-12	1.33E-12	1.80E-12	2.46E-12	3.26E-12	4.18E-12	5.14E-12	6.00E-12
yb174	174	70	104	1.91E-12	1.91E-12	1.91E-12	1.91E-12	1.91E-12	1.91E-12	1.91E-12	1.91E-12	1.91E-12	1.91E-12	1.91E-12	1.91E-12	1.91E-12	1.91E-12	1.91E-12	1.91E-12	1.91E-12	1.91E-12	2.34E-12	3.64E-12	5.82E-12	8.90E-12	1.27E-11	1.70E-11	2.16E-11	2.57E-11
lu175	175	71	104	8.55E-13	8.55E-13	8.55E-13	8.55E-13	8.55E-13	8.55E-13	8.55E-13	8.55E-13	8.55E-13	8.55E-13	8.55E-13	8.55E-13	8.55E-13	8.55E-13	8.55E-13	8.55E-13	8.55E-13	8.55E-13	9.11E-13	1.08E-12	1.36E-12	1.76E-12	2.25E-12	2.82E-12	3.42E-12	3.96E-12
lu176	176	71	105	2.70E-14	2.64E-14	2.64E-14	2.64E-14	2.64E-14	2.64E-14	2.64E-14	2.64E-14	2.64E-14	2.64E-14	2.64E-14	2.64E-14	2.64E-14	2.64E-14	2.64E-14	2.64E-14	2.64E-14	2.64E-14	6.77E-14	1.91E-13	4.00E-13	6.96E-13	1.06E-12	1.49E-12	1.93E-12	2.34E-12
lu177	177	71	106	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
hf176	176	72	104	1.89E-13	1.89E-13	1.89E-13	1.89E-13	1.89E-13	1.89E-13	1.89E-13	1.89E-13	1.89E-13	1.89E-13	1.89E-13	1.89E-13	1.89E-13	1.89E-13	1.89E-13	1.89E-13	1.89E-13	1.89E-13	1.89E-13	1.89E-13	1.89E-13	1.89E-13	1.88E-13	1.88E-13	1.87E-13	1.86E-13
hf177	177	72	105	6.83E-13	6.83E-13	6.83E-13	6.83E-13	6.83E-13	6.83E-13	6.83E-13	6.83E-13	6.83E-13	6.83E-13	6.83E-13	6.83E-13	6.83E-13	6.83E-13	6.83E-13	6.83E-13	6.83E-13	6.83E-13	7.26E-13	8.54E-13	1.07E-12	1.39E-12	1.77E-12	2.22E-12	2.70E-12	3.14E-12
hf178	178	72	106	1.00E-12	1.00E-12	1.00E-12	1.00E-12	1.00E-12	1.00E-12	1.00E-12	1.00E-12	1.00E-12	1.00E-12	1.00E-12	1.00E-12	1.00E-12	1.00E-12	1.00E-12	1.00E-12	1.00E-12	1.00E-12	1.21E-12	1.81E-12	2.82E-12	4.25E-12	6.03E-12	8.08E-12	1.03E-11	1.22E-11
hf179	179	72	107	5.00E-13	5.00E-13	5.00E-13	5.00E-13	5.00E-13	5.00E-13	5.00E-13	5.00E-13	5.00E-13	5.00E-13	5.00E-13	5.00E-13	5.00E-13	5.00E-13	5.00E-13	5.00E-13	5.00E-13	5.00E-13	5.70E-13	7.75E-13	1.12E-12	1.61E-12	2.22E-12	2.93E-12	3.68E-12	4.36E-12
hf180	180	72	108	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.69E-12	2.89E-12	4.91E-12	7.78E-12	1.13E-11	1.54E-11	1.97E-11	2.36E-11
hf181	181	72	109	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
hf182	182	72	110	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.36E-19	1.61E-14	3.65E-14	6.55E-14	1.07E-13	1.78E-13	2.91E-13	4.51E-13	6.29E-13
ta181	181	73	108	5.43E-13	5.43E-13	5.43E-13	5.43E-13	5.43E-13	5.43E-13	5.43E-13	5.43E-13	5.43E-13	5.43E-13	5.43E-13	5.43E-13	5.43E-13	5.43E-13	5.43E-13	5.43E-13	5.43E-13	5.43E-13	6.25E-13	8.65E-13	1.28E-12	1.87E-12	2.62E-12	3.50E-12	4.44E-12	5.31E-12
ta182	182	73	109	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.25E-27	1.47E-22	3.35E-22	6.01E-22	9.84E-22	1.63E-21	2.67E-21	4.14E-21	5.77E-21
